inicio
1/0.0133492856227,0.64117858878,0.336538196091,0.135112674489,0.793058172161,-0.073809431436,-0.498463310603,0.966307438405_0.181962557766,0.944871034009,-0.431294855867,0.433219774918,-0.0952491565748,-0.410184105157,0.40867833686,-0.330646649808/0.401579940131,0.129322685467/0/
2/-0.745589730303,0.132263128918,-0.625754248015,0.425007398563,-0.595651517054,-0.203631246146,0.861430833143,-0.719921623413_0.173467946861,0.0362219237917,-0.735280845013,0.00850875664634,0.328582963934,0.701689889455,-0.266897335946,0.786317226495/0.117611182629,0.000202665286732/0/
3/-0.643956887095,0.945041904293,-0.602762412722,-0.0458240102999,0.737370062506,0.42208609246,-0.0083718353831,0.559106093967_-0.804176453399,-0.940481554055,0.22454164832,0.147420325058,0.651119889238,-0.303238162915,0.823283280054,-0.304264857821/0.207427073029,-0.602841492855/0/
4/0.927556442766,0.0160256918886,-0.319522634252,-0.305704776982,0.556022553611,-0.272240795657,-0.261444747341,0.886098130843_-0.321048771784,0.389165274874,-0.763575010194,-0.512048486584,0.447898364979,-0.721074053305,0.194810656773,-0.193995816537/0.0398307868593,-0.796072241933/0/
5/0.153456301518,0.654815545999,-0.381233762109,0.44078750837,-0.135081930437,0.321954619425,-0.235540724082,0.0949118716862_-0.683030405587,-0.71528341461,0.682333649646,-0.51590533523,0.271777000688,-0.725537837598,-0.417238342343,-0.357853878155/0.820555280424,0.125798113646/0/
6/0.745182638738,0.2977704152,-0.534921324721,0.907301994909,-0.737202419744,-0.677571688836,0.278170007706,-0.0874974832914_-0.624325873543,-0.601837089291,0.0718996279778,0.938007039976,-0.674587139192,-0.948514448885,0.0560931667752,-0.173323582624/0.730451935517,-0.049582007406/0/
7/-0.0425698562537,0.48709117682,-0.0378165744695,0.453525382299,-0.674378141479,-0.0897640934834,-0.193772481106,0.553060586996_-0.351295641243,0.173997034364,-0.957925317053,-0.827605716026,-0.1581470537,0.957751601369,0.599725862112,-0.169365338752/0.85873673692,-0.82406433822/0/
8/-0.869566225979,-0.216706566132,-0.607841425578,0.82377912725,-0.1335551472,0.0700766801204,0.796582938035,-0.733976779217_0.493264890051,0.00645250661652,0.671564056786,-0.779180973402,-0.49176668246,-0.487634900086,0.833030539435,0.439161235236/0.50417575822,-0.0414924074227/0/
generacion
1/0.0133492856227,0.64117858878,0.336538196091,0.135112674489,0.793058172161,-0.073809431436,-0.498463310603,0.966307438405_0.181962557766,0.944871034009,-0.431294855867,0.433219774918,-0.0952491565748,-0.410184105157,0.40867833686,-0.330646649808/0.401579940131,0.129322685467/17.1858250999/
